"Predictor","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59"
"EnthalpyofFusionofA",-0.102687416575575,-0.132121243116391,-0.24421109266088,0.169679024152175,-0.0382642921443416,0.0841196122978936,-0.0165071229012939,-0.00465932444636367,-0.0582864713188539,-0.0935130112996513,-0.0137429156060575,0.0772998554668889,-0.0260314331056231,-0.0429559452567056,0.00268907476812515,0.00917379631530341,-0.147604317736389,0.105310487928027,-0.0513991489249055,-0.386153285508162,-0.0993560387027932,0.152856890819096,-0.0899680450602906,-0.0869140141399124,0.0306941057884809,-0.0825502407799219,0.07531970572611,-0.00393337678217235,-0.155635439379645,0.0483734589956593,-0.0301716846270087,-0.00507170538066742,0.0131245350244381,0.0521228671811333,-0.106805822281505,0.374587525990564,0.106329599310536,-0.0222406460778288,-0.00741176198337197,0.0221843298481675,-0.0500750552804438,-0.0199695278619002,0.142152715492392,-0.0085122049914143,-0.0544347549796498,-0.182275878769497,-0.123093381802389,0.0234351604862268,0.244917295307091,-0.113549087067475,0.0975596093343077,-0.125983650717143,-0.343746309940127,-0.155458060675934,-0.10128611544014,-0.0850873538544634,-0.143977578418415,0.0482578628998662,0.236988551617813
"EnthalpyofFusionofAprime",-0.102653022330192,-0.132254596527871,-0.244305513280334,0.168732336192471,-0.0390124015706189,0.0847304326325181,-0.0181892819450357,-0.00481273937168674,-0.0599381945112969,-0.0945921312884806,-0.0137037619265136,0.0789800638641236,-0.0255363175717434,-0.0437987244096334,0.00287534487818531,0.00930503487376063,-0.144009180761104,0.103491309953012,-0.0551716093548728,-0.391873024638377,-0.0961009559231405,0.147231357272542,-0.0906193428988551,-0.0780316266414609,0.0250781674361342,-0.0761170845347121,0.0708588594705868,0.00610998800662525,-0.145843133619417,0.0511375307508195,-0.00119640731271647,-0.00604120448299418,0.0272076207854316,0.0479164288107578,-0.122244147765628,-0.168003124572463,0.352456589749482,-0.0747497367204723,-0.0132035205022678,0.00868370842375813,0.0373087630724377,0.0387263125855266,-0.137116756225518,-0.0103642136738666,0.0542372012077741,0.181614365966018,0.122646653202667,-0.0233501099638104,-0.244028445242382,0.113136996474767,-0.0972055475071875,0.125526432798123,0.342498791142198,0.154893874683605,0.100918529434627,0.0847785561442627,0.143455057214948,-0.0480827262093056,-0.23612847642722
"EnthalpyofFusionofB",-0.0315497889298153,-0.0597676082188682,0.0082320243841778,0.108969913945068,-0.29312123127557,-0.251978334916012,-0.0314773326685295,-0.0806057754215653,-0.124027118993752,0.223768872958937,-0.194054470387211,0.224028353411731,0.0698934724235428,-0.00352949578620177,-0.0441533010749219,-0.17983236460377,0.00417603727199828,-0.0885443965736651,-0.0258893261605306,0.0043074841748758,-0.233261351429252,-0.273527745391135,-0.129739752741507,0.100536588875906,0.321312935049185,-0.125235690260289,0.151601272140053,-0.227334587940301,0.171902919012016,-0.0204414979698676,0.290377548610331,0.0603762094299924,0.00177912532318446,0.176802541590011,-0.00383908512032993,0.00468118219828853,-0.0548720191124299,-0.225030729695961,0.165358955840289,-0.133048603956337,-0.161882486323507,0.012955062464048,-0.0380742317798058,-0.00678447600829946,1.196959198424e-16,-3.62665626696401e-16,-1.11022302462516e-16,5.26922255827955e-17,2.94902990916057e-17,-9.0205620750794e-17,9.71445146547012e-17,-9.71445146547012e-17,1.31838984174237e-16,-1.80411241501588e-16,-2.4980018054066e-16,-1.38777878078145e-17,1.80411241501588e-16,-2.08166817117217e-16,3.12250225675825e-16
"EnthalpyofFusionofBprime",-0.00887041561026209,-0.117899548212598,0.104023454996476,0.0638981792038158,-0.278250466778909,-0.157893323901398,0.124487759841728,-0.0951625952498165,0.0175312143173026,-0.114241434199002,0.320784186201838,-0.229311245389749,0.166372760695527,-0.107342460781936,-0.113778759486227,-0.209442947824891,0.0768000835584162,-0.10103539179477,-0.148454533468222,-0.0812191165735211,-0.158701134798747,-0.0621206147633353,0.0308561840131992,0.188226692581891,0.11448554734318,0.0131515378467756,0.256773002766459,0.230629223461466,0.224170627510299,0.138112366865382,-0.432238857610141,-0.0868616781119145,0.0367790956128798,-0.0594553148830609,-0.0702277921403125,0.00785267147849312,0.0463084725779637,0.125908664387614,-0.0265859153357869,-0.0888480187293405,0.166711398920815,0.073772064604168,0.0574384372999739,0.00804912977546661,7.97972798949331e-17,3.33337957930668e-16,1.38777878078145e-16,-5.89805981832114e-17,-3.20923843055709e-16,1.45716771982052e-16,6.93889390390723e-17,1.66533453693773e-16,-2.08166817117217e-17,5.55111512312578e-17,-5.55111512312578e-17,-3.05311331771918e-16,-5.55111512312578e-17,2.77555756156289e-17,0
"MeltingPtofA",-0.207038027960336,-0.0641753912030578,0.0425407299228174,0.0407934418406866,-0.0761273541318065,0.123612423229923,-0.193352138944869,0.0871155039048608,0.218173348919678,0.102263181296873,-0.000946854486016737,-0.0154820847968253,-0.0469447230910686,-0.106857950487159,-0.0321730789784108,-0.0479859558279882,-0.182341939068862,0.064703560904183,-0.00475139564303646,-0.199082992950768,-0.0136672119713139,0.0224845806111519,-0.021066637709352,-0.050932157847392,-0.0674850345588205,0.0383187191525905,-0.0283593858464381,0.00426101059724993,0.227086931123142,-0.0957237526389548,-0.00152998806902316,-0.0729922153937851,-0.0519350981969925,-0.0488450310089594,0.185216168653822,-0.0760938583518205,-0.262391454840177,0.105093575776248,0.165204721498612,0.00275369927989522,0.0324773538295444,-0.0542304121017158,-0.0331064118492376,0.0149823265655488,0.00693725752072961,-0.177660610061027,-0.297164621360681,-0.00298661660906556,0.179291451376071,0.352740243828494,-0.364545509861571,-0.0807972742327302,0.206623773681465,-0.134993776649345,0.0438857819592,-0.0585547893664047,-0.0852926020911954,-0.0229578067029633,-0.0826119994102947
"MeltingPtofAprime",-0.207009473272727,-0.0641287337968032,0.0429726597510294,0.0408323768377294,-0.0762554549456992,0.123721157549817,-0.193349595617167,0.0866095724358242,0.218106053448024,0.101893060112707,-0.00169338942133939,-0.0151572301711551,-0.0471298320284847,-0.107168090923248,-0.0323145570451063,-0.0473857695208453,-0.182141497024985,0.0651353857051412,-0.00391122005466055,-0.199077315447341,-0.0143260591740041,0.0211731482716772,-0.0211059414631057,-0.0506350719960006,-0.0670210981836666,0.0389466230291614,-0.0295092597271563,0.00401593739889035,0.229795258451108,-0.0933355689339492,0.00250435575657827,-0.0746328171760092,-0.0483362306154395,-0.0515394275335617,0.183499661461899,-0.165281847232125,-0.222615144423425,0.0968543121351095,0.16401875541237,0.00439317910948622,0.0225508096720862,-0.0608821633870765,0.0169487013998628,0.0157407328368295,-0.00693868521638727,0.177697172820907,0.297225778184873,0.00298723125823228,-0.179328349764987,-0.352812838180334,0.364620533750872,0.0808139024056022,-0.206666297094055,0.135021558525355,-0.0438948137040949,0.0585668400100595,0.0853101554077614,0.0229625314462453,0.0826290010557167
"MeltingPtofB",-0.110148721158713,0.0158659647830253,0.0632029678227189,0.184929441187838,-0.0568875353823198,-0.280919180177565,0.0931586438433158,0.199450532249411,-0.00573487253625407,0.14087987528471,0.0813405137357851,0.282238196224225,0.0295803483618605,-0.213365216343472,-0.0359130488323736,0.147561792327667,0.114800105380738,-0.0848617274506977,-0.00463339024216831,0.00890724444977845,0.0912246115960983,-0.0315103359665938,-0.336720128126981,-0.032774781662351,0.130901001515294,-0.0186464777412121,-0.155690545349938,0.00706583878011062,-0.0422070816065729,-0.228952673379936,0.00550869052119586,0.0182154554823354,-0.146065617941274,-0.0488389122220023,-0.0753717437150921,-0.00775603560243598,0.0201168240173007,0.250862988458224,-0.19561374501822,0.411465014269133,0.302710702009027,0.0681842298126817,0.0762335647225828,0.0120645384697113,1.50487261540988e-16,1.21078277612319e-16,3.46944695195361e-16,1.37747886014283e-16,6.54858112181245e-17,3.00974523081976e-16,-5.34294830600857e-16,3.46944695195361e-18,-9.54097911787244e-17,3.95516952522712e-16,1.59594559789866e-16,-6.07153216591882e-17,-5.11743425413158e-17,-4.16333634234434e-17,-5.77662917500277e-16
"MeltingPtofBprime",-0.0713065106485336,-0.0516700039181383,0.24717152884676,0.155545492266911,-0.121774080228325,0.0693850486028946,0.27926201807123,-0.0657474521877308,0.0148278679244176,-0.114699248968859,-0.0537181957839865,-0.0793006901402646,0.0443001173144677,-0.218111141057833,0.0680025543151173,-0.0347911535080395,0.00937832702567167,-0.0438343733638214,0.0534429339026533,0.0460771233909387,-0.0555180005917689,0.0804593581194679,0.0227133058747846,-0.0865691903941713,-0.0253110136841531,0.0678896327716568,0.168390315726255,0.157009789916434,-0.0578586106673063,-0.0748736265030101,0.148083525448249,-0.174278915249256,-0.107337504978506,-0.118482946966823,-0.0545034905645519,-0.0308278539947559,-0.0184002157060932,0.0554162893567783,-0.123876197340729,0.288923249695023,-0.592087074469011,-0.238085669856523,-0.202934733948562,-0.0535791138135969,-5.92841747915074e-16,5.82758667710959e-19,2.77555756156289e-17,-6.73289549113498e-17,-3.61689844741164e-16,-4.57099635919889e-16,5.82867087928207e-16,-4.562322741819e-16,1.76941794549634e-16,7.63278329429795e-17,-3.46944695195361e-18,3.07046055247895e-16,1.78676518025611e-16,-1.45716771982052e-16,4.57099635919889e-16
"SpecificHeatCapacityofA",0.0399082881309496,-0.113830415466319,-0.245967824687773,0.178498819048209,-0.00479601571632265,0.0388743717324997,0.00889950461806275,-0.0928157286447928,-0.265882428798194,-0.222633842634645,-0.0351696266890997,0.0299378909078403,0.184783819084705,0.0468920429987309,0.13869998565988,0.123598216162751,0.175972821441896,0.0495191756657897,-0.0454778812069921,0.0256377635805053,0.0363977901798525,0.0990962821795771,-0.0182127886215386,0.0724647909680434,-0.0207302054949249,0.0359835616495823,-0.0807127470690221,-0.0231430844913863,0.206438725980431,-0.0652242168164461,0.0315938822349911,-0.0152528996853331,-0.0589257064404273,-0.0771063985952681,0.0191210216982495,0.0207295681458676,-0.280662496997435,0.0697947745500164,0.0419718872529898,-0.036131229904756,-0.0175718192227062,-0.0135300282096234,0.0464963325526018,0.0177251067230558,-0.042042172798098,0.187771675713219,0.133029669825495,0.0180999265465862,-0.40891799536872,0.245060160871862,-0.103568673614406,-0.221412295605598,-0.123046860713298,-0.127339310401115,0.182837678552761,-0.0722162413731512,-0.128782272757631,0.176550901327282,0.141935454696476
"SpecificHeatCapacityofAprime",0.040090973855932,-0.113758253005646,-0.245681896485529,0.178015216979061,-0.0050827680263098,0.0390608891527086,0.00825571927981346,-0.0930801477507987,-0.266630803524331,-0.223178079539024,-0.035386596772605,0.0306065522553338,0.185077949887747,0.0465510681062268,0.138815383465183,0.123899076381915,0.17776481986565,0.0488215142836331,-0.046661290746874,0.0239466879705718,0.0376421291001154,0.0963283710285203,-0.0183654900815635,0.076219950895609,-0.022859626278344,0.0388517650011357,-0.08298337260054,-0.0192757253500795,0.211495346154253,-0.0635228601079478,0.0442956269196165,-0.0161446764449835,-0.0523420294659219,-0.0797160593542376,0.012697573146662,-0.220635077173175,-0.171977961128076,0.0466924681740875,0.0393781043014492,-0.0409962436253461,0.0138309137552545,0.00754259520363055,-0.0482204928490631,0.0172536920406411,0.0420144990126904,-0.187648077128441,-0.132942104547817,-0.018088012474364,0.408648829716735,-0.244898852788765,0.103500500704741,0.221266553462725,0.122965866506968,0.127255490738258,-0.182717327715888,0.0721687058479033,0.128697503281101,-0.176434688690513,-0.141842027286492
"SpecificHeatCapacityofB",0.0943812524991852,-0.100866961942432,-0.0490962631003514,-0.0623853965537949,-0.241308015098404,0.0760659663488624,-0.0522576156235749,-0.173306293488474,-0.176456365288369,0.169069980749041,-0.283830053347832,0.0953607171662796,0.304796674122048,0.217741816864372,0.00483072239174883,-0.250136953555633,-0.224458900445188,-0.223734856173849,0.143018362380744,-0.00708328024401439,0.102955273052326,-0.113519172563193,0.113344383140235,-0.332626826388194,-0.191876944764477,0.164816192360023,0.0469602684041027,-0.106915489028012,-0.117721302682686,-0.019164552791131,-0.196849785027501,-0.15577283272888,-0.141613601001002,-0.148232340213588,-0.0520085194422698,-0.0177792608541756,-0.00906011496449763,0.0636813953687693,-0.108037644464326,0.127024862506692,0.156095203865303,0.0183340810417579,0.031776685256306,0.00866309354924001,2.99239799605999e-17,-4.79217360238593e-17,2.15105711021124e-16,6.76542155630955e-17,1.86482773667507e-17,1.47451495458029e-16,-1.38777878078145e-16,-5.89805981832114e-17,-5.55111512312578e-17,1.42247325030098e-16,7.63278329429795e-17,-1.73472347597681e-17,9.0205620750794e-17,2.77555756156289e-16,-2.04697370165263e-16
"SpecificHeatCapacityofBprime",0.0735709801822399,-0.0620582601420931,-0.114570064752079,-0.108517903974721,-0.188900852624733,-0.230034060425631,-0.133529762052897,-0.020323156684458,0.138373997912521,-0.0956623325418923,0.0183068532939836,-0.166026091454067,0.234950911292692,-0.00918892298109237,-0.422361932631791,0.0818243594780537,-0.103317139416487,-0.182168522521774,-0.244465182934066,0.114771474306335,-0.312260727982501,0.266383065681992,0.0430737334991249,0.0348217803479651,-0.189201858383142,-0.112581771033645,-0.387231122817815,-0.0394736050945742,-0.164002069027234,-0.0571839063610121,0.171648969171846,-0.014307288619461,-0.0707726360162758,-0.000629089202268466,0.0375753066452534,-0.00194891107285008,0.00559694904175865,0.0119786054546376,-0.0220444925094376,0.00365607089624776,-0.0764598706078564,-0.0310735311889818,-0.0189772078554221,-0.00279074380225348,-1.18123826692296e-16,-2.49547764722378e-16,2.5283594662362e-16,6.5994030986477e-17,5.15809183559979e-17,-2.23345647532014e-17,2.23345647532014e-17,-6.70036942596042e-17,1.56992474575901e-16,1.07119174641568e-16,9.54097911787244e-17,1.74339709335669e-16,-2.93818788743572e-17,-2.41343403595273e-16,3.71339244076285e-17
"ThermalHeatConductivityofA",-0.0253085203990572,-0.0738868931917039,-0.196887757062726,0.0831543095058565,0.101503294215618,-0.0538744558559808,0.280935681653347,-0.0353203709020088,0.262316103072494,0.358927287828302,-0.0613052438242844,-0.204467016135724,0.148750834294752,0.148159948681331,0.145978723181097,0.0129933197277533,0.101198545287499,0.0896377623981938,-0.052928830590639,0.0139544628545184,-0.0569982940016727,0.0504999885523246,-0.053849222591593,-0.0222468284967894,0.0151630068698678,-0.0482615806429652,0.0186884268432127,-0.0106793269734156,-0.0736846820164034,0.027231987538196,-0.0387986731564828,-0.0135132566411081,-0.019782497685327,-0.00622776178885778,0.0349129752244084,0.342074098906122,-0.198262185396371,0.0626765132092372,0.0643370234380169,0.023004963906002,-0.1072654258799,-0.0928060155109672,0.400475832341487,0.00939112502853827,0.0517170963470321,0.0749229017921492,0.0132315284327201,-0.0222651585963317,-0.00812704119719978,0.0234848053271396,-0.010034299379278,0.232033483759231,0.113182310786906,0.160661486266916,0.136534916060478,0.0225828404421844,0.0638642816429411,-0.0176442778118836,-0.178600334849242
"ThermalHeatConductivityofAprime",-0.0245564588695661,-0.0737782424078477,-0.198437037138766,0.0802148829431964,0.101517373065374,-0.0541782716987523,0.27950003052208,-0.0336547243127623,0.261076701378746,0.36120778070017,-0.0581827970710345,-0.204279668010716,0.151781567689506,0.14914512272279,0.147924750865585,0.0106513501942022,0.109702765247995,0.0836423296052747,-0.0644505923844239,0.00523282408204763,-0.0468935299570997,0.0437820641384398,-0.0546671139689475,-0.00453910931994546,0.00134834410755919,-0.0373965650647662,0.0141059002268961,0.0112488555284989,-0.0648751571245699,0.0222423842470521,0.00346752118985631,-0.00820704442923881,-0.00669901933710953,-0.00337003829048476,0.0113172337708075,-0.389577743435647,0.134563526168908,-0.00934673760215104,0.0578852265866693,-0.0123832541272417,0.118246652675878,0.0584352597123637,-0.401385811828845,0.00227562009558276,-0.0513931882216577,-0.0744536539344502,-0.0131486583593163,0.0221257102070843,0.00807614091731212,-0.0233377181972416,0.00997145379569023,-0.230580240324128,-0.112473441327826,-0.159655251104608,-0.135679787450535,-0.0224414023872672,-0.063464294768066,0.0175337703520042,0.177481747307815
"ThermalHeatConductivityofB",0.0247000676707627,-0.060295380932271,0.0267163050623676,-0.021599790024438,-0.0650908302336433,-0.0238327438939485,-0.0458323833297958,-0.413183720528595,0.346931595266862,-0.100364653517193,0.0462563364719082,0.328089337936154,-0.242852613773946,0.149947985709438,0.341934234706387,0.213208426404991,-0.0841310716305379,-0.294158113734215,-0.441460678964934,0.0185453352102162,0.00512538510997638,-0.0422551002411256,0.0192769859675153,0.0901516141381062,-0.107908072992338,0.0739330306592424,0.0852301128639229,0.00889420725961403,-0.00663557843226351,-0.0381177290214292,-0.0124378739735493,-0.0231726555058825,-0.0486426744984189,0.0213340206709764,-0.0454423022982664,0.00133228314138484,-0.000264485018998875,-0.00307371233817777,-0.00632980309040597,0.0426462688176623,0.0111304268425238,0.00761273585365566,0.0122675890960695,0.00351250600180081,-3.00866102864727e-18,-2.80164617633832e-17,5.33427468862868e-17,4.34358495352005e-18,-4.63496428737553e-17,3.10949183068843e-16,1.82579645846559e-16,8.41340885848751e-17,1.66316613259276e-16,-3.48679418671338e-16,9.28077059647592e-17,-1.49619899803e-16,-1.1145598333151e-16,1.86699614102004e-16,3.1637019393127e-16
"ThermalHeatConductivityofBprime",0.00223135675178772,-0.060000565770722,0.0588436748656156,0.0278966499959679,-0.0340973335635614,-0.0457845767913507,0.0344541877328473,-0.422862960523352,0.349562737024972,-0.15646513627066,0.176991351085928,0.284660325759314,0.151188544734845,0.162341667010108,-0.25685354112555,0.14902445088255,0.105165030342794,0.307217476838503,0.493456209881063,-0.0483693712018532,-0.0264456307265586,-0.0729918298784507,0.0836282457573938,-0.113854323200271,0.12455148084789,-0.0565911329750854,-0.107686929527481,0.0111810209560956,0.0300658781649393,0.0470510025796465,-0.00413216240021456,-0.00349869859160759,0.0027103763858688,0.00057686519744201,-0.0229763061010151,-0.00276806421166442,-0.0125896865127196,0.0187646480497627,0.0016296614799228,0.00825869603362828,-0.00686705996545471,0.00918164622857022,-0.0182138967970324,0.00554427494874351,4.57099635919889e-16,1.80628081936085e-16,9.71445146547012e-17,-3.77302356024956e-17,1.04950770296597e-16,-3.46944695195361e-17,1.73472347597681e-16,2.77555756156289e-17,1.70002900645727e-16,-1.52655665885959e-16,-8.32667268468867e-17,-2.22044604925031e-16,6.93889390390723e-17,-6.93889390390723e-18,-6.93889390390723e-18
"ToleranceBVP",0.104160729526918,0.0184319362912859,0.256246659784949,0.0104532924790005,-0.0123944278277617,-0.255315294347702,-0.0398839912463405,-0.078530963698544,-0.0958268147118795,0.129998217228277,-0.112334694063916,-0.171293604548235,-0.00752260582780131,0.13824879224432,0.054544468087969,0.181787698549888,-0.147146025703602,0.112278395023481,-0.0152503500676102,-0.276824459519857,0.127690313687079,0.0943543491409564,0.0779806367375851,0.122663124098455,0.0797570048096642,0.0660778351051012,-0.12955062961388,0.0370452830741641,0.183248373236216,0.0211838143786963,0.0782638733982708,0.0248604243846025,-0.0350716491106104,-0.0625015879096096,-0.245657848805289,0.0312451642326299,0.0152595878719289,-0.106703798709324,-0.176532035504088,-0.0899472106525877,0.204163643731463,-0.577318260581649,-0.0404939902904038,-0.0751197784997702,2.16840434497101e-19,3.37119113007212e-17,4.25007251614318e-16,-1.45093355732873e-16,-4.01154803819637e-16,-3.19189119579733e-16,3.67761376907083e-16,1.38777878078145e-17,-1.64798730217797e-16,-1.38777878078145e-17,-3.46944695195361e-16,1.61329283265843e-16,-1.87350135405495e-16,2.68882138776405e-16,-1.5482407023093e-16
