"c.0.550502379693284..0.553781068217874..0.537281861448969..0.530777366472766..","c.0.569962982548916..0.583606557377049..0.593178212585933..0.547329455314648..","c.0.59286092014807..0.583342147012163..0.55367530407192..0.58630354309889..","c.0.605817028027499..0.556689582231623..0.589423585404548..0.557112638815442..","c.0.576731887890005..0.560444209413009..0.586409307244844..0.556901110523533..","c.0.58281332628239..0.557324167107351..0.572924378635642..0.576361713379164..","c.0.550396615547329..0.579375991538868..0.543839238498149..0.54034902168165..","c.0.546800634584876..0.560126916975145..0.527921734531994..0.563670015864622..","c.0.534320465362242..0.524272871496563..0.521470121628768..0.547276573241671.."
0.537228979375992,0.598995240613432,0.553358011634056,0.57355896351137,0.586250661025912,0.546589106292967,0.543892120571126,0.547065044949762,0.524272871496563
0.550449497620307,0.55018508725542,0.543786356425172,0.566684294024326,0.586515071390799,0.540824960338445,0.560549973558964,0.537704918032787,0.547170809095717
0.527815970386039,0.592702273929138,0.595822316234796,0.570174510840825,0.583236382866208,0.550713907985193,0.53707033315706,0.586620835536753,0.570174510840825
0.580010576414595,0.573453199365415,0.524484399788472,0.537281861448969,0.530724484399788,0.543945002644104,0.543839238498149,0.497937599153887,0.579904812268641
0.524378635642517,0.59941829719725,0.605764145954521,0.557165520888419,0.530777366472766,0.56351136964569,0.530512956107879,0.544103648863035,0.540824960338445
0.491750396615547,0.54362771020624,0.556848228450555,0.553886832363829,0.54420941300899,0.59286092014807,0.547117927022739,0.5409307244844,0.537757800105764
0.540666314119513,0.524008461131676,0.563564251718667,0.543733474352195,0.563352723426758,0.576731887890005,0.540983606557377,0.560285563194077,0.527710206240085
0.524378635642517,0.554151242728715,0.602485457429931,0.629032258064516,0.560338445267054,0.534003172924379,0.599101004759387,0.537546271813855,0.508143839238498
0.547329455314648,0.596298254891592,0.582707562136436,0.553833950290851,0.58630354309889,0.599153886832364,0.527921734531994,0.579587519830777,0.508355367530407
0.511369645690111,0.579851930195664,0.602908514013749,0.595980962453728,0.531041776837652,0.596033844526705,0.583077736647277,0.595822316234796,0.498360655737705
0.537863564251719,0.579693283976732,0.579693283976732,0.556901110523533,0.569751454257007,0.550026441036489,0.550449497620307,0.566737176097303,0.534214701216288
0.547593865679535,0.566261237440508,0.583183500793231,0.560444209413009,0.585986250661026,0.586303543098889,0.550608143839239,0.534584875727129,0.55018508725542
0.528027498677948,0.573294553146483,0.586356425171867,0.518032786885246,0.599524061343205,0.53088313061872,0.576626123744051,0.547646747752512,0.495029085140137
0.569434161819143,0.563881544156531,0.596298254891592,0.537546271813855,0.547223691168694,0.602538339502908,0.609148598625066,0.517715494447382,0.586515071390799
0.527498677948176,0.553622421998942,0.576731887890005,0.553463775780011,0.583077736647277,0.570121628767848,0.550608143839239,0.527445795875198,0.573453199365415
